culture,"I was told that I’m the “perfect mix of camo and culture,” and I think it’s the best compliment I’ve ever gotten. 

#ElkhartFormal #YeeHaw"
music,is it not a thing for white europeans to like share food?? to talk while eating??? how do you eat????  this is a culture shock for me too
culture,"wait wait, did Hana and I have the same name in rl?!?!? HOW TF if this aint called soulmate culture💅🏻"
culture,Cancel culture so fake.
culture,"White nationalism isn't a culture when the ""culture"" is murdering every other race."
cooking,I’ve been in a cooking mood lately.
cooking,Do you smell what the rock is cooking?
cooking,I can smell subway bread cooking and I want it but I’m not actually hungry
cooking,My roommate has been in the kitchen for 2 hours and I swear to God if she’s not cooking up a feast for everyone then what is she doing
drawing,I always think my cooking is great until I come to my moms house 😕
painting,(Super Junior K.R.Y) kyuhyun addicted= games. ryeowook addicted= cooking. yesung addicted= turtles.
cooking,"I’m perfecting this cooking shit, S/o to Ma Dukes"
cooking,Listening to Careless Whispers cooking burgers. Living my best life today.
drawing,"If I could eat the Milletian's cooking every day, I wouldn't care about getting fat at all!"
cooking,Maddie stop watching cooking vids at midnight you can’t wake everyone up cooking you have anxiety
cooking,He love my cooking no cap.. not fucking with me in the kitchen
cooking,In my zone with my dab pen and wine cooking supper.
painting,Cooking dinner shower n bed ima b up under my bf tonight
cooking,I really love cooking I think  that’s why I’m getting fat
cooking,Last week of cooking lab... we have to make healthful cookies &amp; muffins. URGGGHHH - too muRch fooood... 😋🙄
cooking,"I’m cooking, Lee found a movie on Netflix I hope it’s good"
cooking,bf mom cooking for me.☺️
cooking,The smell of onions cooking in oil😫😫😫
cooking,// Cooking some spaghetti.
exercise,Hobbies include eating Manchego cheese
music,"Her Hobbies: Watching anime, comedy
show, listening music, and reading
manga"
exercise,"my hobbies include (but are not limited to):

-wiggling the gas pump handle until it lands on a solid dollar amount 

that’s all folks"
exercise,one of my favorite hobbies is telling people they’re old but now it doesn’t seem so funny
exercise,Hobbies: Stargazing
exercise,heard you got some new homies got some new hobbies even a new ho too
exercise,"ok I didn't go online today till I finished reading a fiction book, 2 whole poetry books, &amp; made lentil soup (w/different spices than usual)"
theatre,"I lay waste to poseurs and am able to core a man, his existence, his art, in a single sentence.    

#amwriting #fiction #books #poetry"
health,RT ChaskaBorek Just because WayneRooney is not scoring doesn’t mean he doesn’t have an influence on the game. PHIL JONES MUFC - Ph1lj0nes
photography,"""My God, what's-his-name says your God is just calamari/My God's new to this game, you don't know who to blame.""

- Tim Booth for PM plz"
music,LMAO FIRST TIME ON FORT IN A WHILE 4 straight builds get phased through no wonder I left that shitty ass game.
painting,"I was waiting for the Wizards to score 25 points before I starting about this game. I caved. 31-24 Jazz after the first. 

Ariza 10. Beal 3."
sport,it's all a fun game of will i sleep tonight with illness and anxiety
theatre,Game night coming soon lol
painting,Rap game is hard because today we are fools due to mumble rap
painting,Get ready for a game about Tom Nook's Family
animal,"My eyes refuse to watch you leave , so tears will blur the memory .🚶🍃
 perry poetry"
exercise,I’ve got a thing for poetryyyyy and i really want more poetry books so much😭❤️asap
theatre,"Quick question! If I actually wrote a poetry book, would anyone want to read it?"
theatre,God's plan for you is to keep writing bad poetry.
health,"before silence takes over
your former self
consider conquering it
on your own terms
in your own sweet time 

#amwriting poetry"
theatre,you don't have to learn to ride poetry. it's inherent
theatre,"I hear the songbirds whispering 
I hear the chainsaws slicing 
I hear the tinnitus fading

#poetry"
sport,Don’t tell me you know about sports then look confused when I start talking about the 1928 World Series. Nerd.
drawing,Tomorrow is Sports Day!!! ⚽️🏀🏈⚾️🥎 we’ve got spirit yes we do! We’ve got spirit how about you!?
culture,"Waiting for ONE, just ONE sports writer to talk about this good stretch Sexton is going through."
sport,Do people still go to sports bars?
cooking,Going to Disney yesterday reminded me why I’m a double major in the performing arts ❤️
exercise,I dance with my surroundings when clocks trap activists.
animal,"I feel like we don’t talk about jungkook’s 2018 MAMA Japan split during the fake love dance break, that in itself should be a crime."
animal,"All videos for the dance competition have been posted, go to my IG if you wanna to vote and see the winner"
theatre,Now playing: Ivana Spagna - Dance Dance Dance
culture,"the only hard part of watching the social network is seeing armie hammer not once but twice, other than that amazing film"
exercise,imagine not liking a Leonardo DiCaprio film. who would do such a thing
photography,"just sobbed my eyes out to another film, someone help me i’m so emotional"
photography,thinking about how gotg2 is the best mcu film
photography,Best recent Paul Thomas Anderson film?
music,I'm not too pleased Hans Zimmer's doing the music for Denis Villeneuve's upcoming Dune film.
painting,hi what should i film today 🐰
music,I really blast country music... 😭
sport,"These ladies are killing the Rap game Kash, Dreezy, Megan smh 🔥🔥🔥🎶 just a few 
#hiphop #socialmedia  #music #worldwide"
music,seemingly no one in music caring that kodak black is an unrepentant sex pest really bums me out
exercise,Kygo - Think About You feat. Valerie Broussard (Cover Art) [Ultra Music]
history,I would never hate on anyones success but this nigga Blueface say he dont even like music 😭
music,Someone calling music that you like old is the ultimate insult
music,emocionadíssima ao som de you are the music in me do high school musical 😭😭😭
music,Currently listening to music in the car while aria naps.
painting,5) hnng i haven’t watched anything in so long uhh tktahric would probably be some kind of a soap opera bc It’s So Fucking Long and Angsty
painting,can i stop crying while listening to these opera songs. i literally don’t understand a word but I’m bawling
photography,my chest actually feels like it’s caving in on itself maybe the psych ward is due for another week of soap opera content
animal,"About Saturday. Celebrated my bestie. Happy 40th to my sister for life. Let’s keep making memories. 
I love you."
painting,hhhh dohifu phantom of the opera
music,"#Firstplay: ""Is That You / Fair And Square - Paris Theatre 1979"" by Nine Below Zero on BBC Radio 6 Music (#BBC6Music)"
theatre,a certain someone that works at the arts theatre needs to grow up 😳 find a hobby 😳
sport,Architecture is really beautiful. It’s nothing more satisfying than knowing the edifice I leave on the world will be more than a headstone.
painting,Having a late night partner when you’re an architecture student is a blessing
cooking,I'm just gonna start making crafts myself ^_^
sport,"Someone on Linkedin posted their job as ""Independent Arts and Crafts Professional""...what a life they must have."
drawing,I think this is the first drawing of myself where I actually look 5'2''
drawing,"""Dragon's fire drawing near. Lords and ladies gasp in fear."""
drawing,This is still active. Tag a friend to get to 50 rts so we can do the drawing..
drawing,I really wanna get back into drawing 😕
culture,I take it Steve Coogan will be drawing the Paradise windfall on March 31st then?
animal,"I SWEAR WHEN DRAWING I WAS ALREADY 'hmmmmmmm this is very little money for the time im spending on it"" AND DID NOT THINK ABOUT IT FURTHER"
